seed,horizon,budget,exploration_param,gamma,steps
4839642,16,25119,32,0.9,21
4839643,20,1000,16,1.0,17
4839643,36,39811,8,1.0,200
4839643,30,100000,32,0.9,32
4839642,40,1259,32,0.95,31
4839643,24,501187,16,0.95,200
4839643,14,15849,32,0.9,19
4839643,38,125893,32,0.95,200
4839642,10,25119,16,0.95,57
4839643,16,2512,32,1.0,28
4839643,28,1259,32,0.9,16
4839642,18,125893,32,0.95,200
4839643,38,1000,32,0.95,11
4839642,20,25119,8,0.95,200
4839642,16,199526,32,1.0,200
4839643,14,199526,16,0.95,200
4839643,36,316228,32,1.0,200
4839642,10,79433,8,0.9,46
4839642,18,6310,8,0.9,27
4839643,18,3162,32,0.9,26
4839642,16,100000,8,1.0,200
4839642,40,1585,8,0.9,13
4839643,32,398107,32,0.95,200
4839643,14,3981,16,0.95,61
4839643,30,1259,8,0.9,26
4839642,32,3162,8,1.0,26
4839642,34,31623,16,0.9,58
4839642,18,3162,32,1.0,17
4839642,32,3981,16,0.95,52
4839643,16,398107,16,1.0,36
4839643,10,2512,32,1.0,34
4839643,10,1000000,32,0.95,199
4839642,16,50119,32,0.9,26
4839642,18,7943,16,0.95,51
4839643,24,630957,32,1.0,200
4839642,28,1995,8,1.0,23
4839643,12,7943,16,1.0,20
4839642,26,50119,8,0.9,200
4839643,28,158489,32,0.9,48
4839642,18,5012,16,0.9,43
4839643,40,3981,32,1.0,76
4839643,34,79433,16,0.9,200
4839643,28,10000,16,0.9,49
4839642,16,398107,8,0.9,200
4839643,22,1585,32,1.0,28
4839643,38,10000,16,1.0,200
4839643,34,1000000,16,0.9,200
4839643,26,1000,8,0.9,19
4839643,32,125893,32,0.9,41
4839643,28,199526,8,1.0,200
4839642,14,1259,32,0.9,21
4839643,38,1000,8,0.9,24
4839643,22,12589,16,0.9,57
4839643,10,50119,8,0.9,77
4839643,38,25119,32,0.9,40
4839643,36,1585,8,1.0,45
4839643,24,1995,8,1.0,35
4839643,36,125893,16,1.0,200
4839643,16,316228,16,0.9,200
4839642,12,501187,16,0.9,164
4839642,34,3162,8,0.9,60
4839642,34,2512,8,1.0,128
4839642,30,100000,32,0.9,46
4839643,34,63096,16,0.9,105
4839643,32,3981,8,0.9,33
4839643,32,794328,16,1.0,200
4839643,14,25119,32,1.0,200
4839642,32,1995,32,0.9,24
4839643,30,5012,8,0.95,200
4839643,36,1000000,32,1.0,200
4839642,22,6310,32,0.95,27
4839642,36,1995,16,0.95,44
4839643,38,199526,16,1.0,200
4839643,38,6310,16,0.9,40
4839643,20,25119,8,0.95,191
4839643,16,630957,16,0.9,200
4839643,10,12589,8,1.0,53
4839643,26,125893,32,0.9,20
4839643,22,199526,32,1.0,200
4839642,26,501187,32,0.95,200
4839643,26,398107,8,1.0,177
4839642,36,251189,16,0.9,200
4839643,32,2512,8,0.9,24
4839642,32,7943,8,0.95,158
4839643,38,25119,8,1.0,196
4839643,34,630957,8,0.95,200
4839643,30,1995,16,0.95,34
4839642,32,7943,32,1.0,91
4839643,40,100000,8,0.9,200
4839642,30,5012,16,1.0,89
4839642,28,501187,16,1.0,200
4839643,28,1995,8,0.9,39
4839643,24,1000,32,0.9,14
4839642,30,125893,32,0.9,69
4839643,40,794328,32,0.9,200
4839642,30,7943,16,0.9,48
4839643,40,1585,16,0.95,46
4839642,20,1000,16,0.9,17
4839643,12,158489,16,1.0,200
4839643,22,125893,16,0.95,200
4839642,14,100000,16,0.9,200
4839642,30,15849,8,0.9,200
4839642,18,1995,8,0.9,53
4839643,34,3162,32,0.95,29
4839642,14,10000,8,0.95,200
4839643,14,1995,32,0.9,13
4839642,12,39811,16,0.95,200
4839643,20,630957,16,1.0,200
4839642,30,100000,32,1.0,200
4839642,38,1000000,32,0.9,200
4839643,28,5012,8,1.0,200
4839643,12,630957,16,0.9,104
4839642,40,25119,16,0.9,73
4839643,32,31623,16,0.95,200
4839643,38,1995,32,1.0,121
4839643,22,63096,32,0.95,200
4839643,16,10000,16,0.9,29
4839642,18,316228,16,0.95,200
4839642,40,31623,16,0.95,200
4839643,10,6310,32,0.9,47
4839642,34,316228,32,0.95,200
4839642,34,31623,16,1.0,200
4839643,36,794328,32,0.9,200
4839642,32,316228,16,0.95,200
4839643,36,10000,8,0.95,200
4839642,10,79433,32,0.95,28
4839642,26,3981,32,0.9,15
4839643,40,2512,8,0.9,9
4839643,28,3981,16,1.0,200
4839643,10,19953,16,1.0,186
4839642,30,398107,16,1.0,200
4839643,34,158489,8,0.9,200
4839642,20,630957,8,1.0,200
4839642,30,3981,32,0.95,22
4839642,18,10000,32,0.95,33
4839642,14,31623,8,1.0,183
4839642,30,1000000,8,0.9,200
4839642,24,1000000,32,0.9,200
4839643,38,1995,8,1.0,44
4839643,12,10000,8,0.95,153
4839643,22,15849,16,0.9,79
4839643,32,630957,8,0.9,200
4839642,18,1585,8,0.9,17
4839642,36,12589,16,0.95,84
4839642,24,31623,8,0.95,200
4839642,30,7943,8,1.0,167
4839642,24,398107,16,1.0,200
4839643,26,79433,16,0.95,200
4839642,28,31623,16,1.0,200
4839642,18,19953,16,1.0,200
4839642,34,794328,8,0.9,200
4839643,32,39811,16,0.9,124
4839643,26,1585,8,1.0,63
4839642,16,15849,8,1.0,200
4839643,34,316228,8,0.95,200
4839643,38,63096,32,0.9,27
4839643,24,1000000,32,1.0,200
4839642,26,2512,8,0.9,67
4839643,18,5012,16,0.9,34
4839643,28,19953,16,0.95,200
4839642,14,501187,16,1.0,200
4839642,34,3981,8,0.9,44
4839643,32,1995,8,1.0,36
4839642,26,199526,8,0.9,200
4839643,12,1995,8,0.9,40
4839642,40,630957,16,1.0,200
4839642,18,10000,16,0.9,30
4839642,26,794328,16,0.95,200
4839642,22,6310,32,1.0,88
4839643,40,316228,16,0.9,200
4839643,40,50119,32,0.95,29
4839643,30,10000,16,0.9,101
4839643,28,31623,32,0.95,44
4839642,24,3162,32,1.0,82
4839642,34,125893,16,0.95,200
4839642,28,199526,16,1.0,200
4839642,22,398107,16,0.95,200
4839642,22,125893,16,0.9,200
4839643,12,3162,8,0.9,26
4839643,32,2512,8,0.95,160
4839642,12,398107,32,0.9,135
4839643,14,39811,16,0.9,28
4839642,40,3162,16,0.95,38
4839642,34,12589,16,0.95,200
4839643,36,39811,32,1.0,200
4839643,36,1995,16,1.0,82
4839643,26,31623,8,0.9,200
4839643,28,794328,8,1.0,200
4839643,26,19953,16,1.0,200
4839642,20,19953,32,0.95,103
4839642,38,1995,32,0.9,19
4839642,22,1000000,32,0.95,200
4839643,12,3981,8,0.95,71
4839642,16,199526,32,0.95,200
4839643,10,398107,16,0.95,149
4839642,24,316228,16,0.9,200
4839643,10,3981,16,1.0,32
4839643,16,158489,16,1.0,200
4839643,32,1000,32,0.95,19
4839643,22,1585,16,0.9,40
4839642,10,5012,8,0.9,49
4839642,14,79433,8,0.95,167
4839642,30,199526,16,0.9,200
4839642,18,1000000,16,1.0,200
4839643,16,501187,8,1.0,200
4839643,24,10000,32,0.9,21
4839643,24,10000,8,1.0,200
4839642,14,31623,32,0.95,29
4839642,24,5012,8,0.95,200
4839642,22,10000,16,0.9,23
4839642,24,5012,32,0.9,37
4839642,12,251189,16,0.9,61
4839643,14,79433,16,1.0,200
4839642,34,7943,8,0.9,34
4839642,18,199526,8,0.9,200
4839642,16,6310,8,1.0,162
4839643,34,15849,16,0.9,39
4839642,22,2512,32,0.9,64
4839643,26,10000,32,0.9,23
4839642,36,5012,8,1.0,24
4839642,36,316228,8,0.9,200
4839642,16,1585,32,0.9,9
4839642,16,125893,16,0.9,176
4839642,24,794328,32,0.95,200
4839642,30,2512,16,0.95,81
4839642,32,199526,8,0.95,200
4839643,20,1000000,16,0.9,200
4839643,28,1000,32,0.9,10
4839643,26,398107,16,0.9,200
4839643,14,794328,32,0.95,200
4839642,28,12589,32,1.0,200
4839643,30,794328,8,0.95,200
4839642,26,5012,8,1.0,157
4839642,12,1995,16,0.95,43
4839642,28,501187,32,0.95,200
4839643,36,10000,8,1.0,200
4839643,20,50119,8,0.9,200
4839642,34,794328,32,0.95,200
4839642,28,3981,8,0.95,31
4839642,32,398107,16,0.9,200
4839643,40,3162,16,1.0,200
4839643,22,2512,8,0.9,86
4839642,30,398107,32,0.95,200
4839642,20,50119,16,0.9,173
4839643,28,125893,16,1.0,200
4839642,20,199526,16,0.95,200
4839642,16,501187,16,0.95,200
4839642,10,31623,16,0.95,103
4839642,18,1000,8,1.0,46
4839642,14,19953,32,1.0,96
4839643,32,316228,16,0.95,200
4839642,30,39811,8,0.95,200
4839643,34,63096,16,1.0,200
4839642,20,50119,16,1.0,200
4839643,36,2512,32,0.95,12
4839642,26,1000000,8,1.0,150
4839643,38,3162,8,1.0,149
4839643,22,1259,16,0.9,14
4839642,38,125893,32,1.0,200
4839642,18,3981,16,0.9,32
4839642,20,158489,8,0.9,200
4839643,20,3981,8,0.9,21
4839642,22,794328,32,0.95,200
4839642,14,1259,16,0.9,32
4839643,40,1259,8,1.0,30
4839642,24,501187,8,1.0,200
4839642,24,79433,32,0.9,115
4839643,32,31623,32,0.9,23
4839642,22,15849,32,0.95,36
4839642,32,3981,32,0.95,21
4839643,32,39811,8,1.0,200
4839642,22,39811,32,0.95,200
4839643,14,79433,8,1.0,200
4839643,32,251189,8,0.95,200
4839643,22,316228,8,1.0,200
4839642,18,1000,8,0.9,20
4839642,40,1585,16,0.95,20
4839642,16,3162,16,0.9,26
4839643,14,251189,32,0.95,200
4839643,22,25119,8,0.95,200
4839643,38,79433,16,0.95,200
4839643,34,39811,16,0.95,200
4839642,28,50119,32,0.95,200
4839642,12,630957,16,1.0,200
4839643,20,316228,32,0.95,34
4839643,26,79433,8,0.9,200
4839642,10,100000,32,0.9,32
4839642,20,501187,16,0.9,200
4839642,30,79433,32,0.9,24
4839642,14,1000,16,0.9,24
4839642,10,3981,32,0.9,11
4839642,30,316228,32,0.9,53
4839643,40,25119,8,0.95,200
4839642,10,199526,8,0.9,70
4839642,38,10000,16,0.9,27
4839643,26,158489,16,1.0,200
4839643,30,1000000,16,0.9,200
4839642,34,398107,32,0.9,200
4839642,40,158489,8,0.95,200
4839643,26,25119,32,0.95,30
4839642,20,19953,16,1.0,200
4839643,18,199526,16,1.0,200
4839643,34,316228,8,0.9,200
4839643,38,630957,32,0.9,200
4839642,22,63096,16,1.0,197
4839643,34,6310,32,0.9,28
4839643,38,316228,32,0.95,200
4839642,30,12589,8,0.95,200
4839643,10,31623,8,0.95,45
4839643,12,10000,32,1.0,89
4839643,32,251189,32,1.0,200
4839643,16,158489,32,0.95,200
4839642,26,2512,16,1.0,57
4839643,40,501187,16,0.9,200
4839643,30,12589,16,0.9,57
4839643,40,158489,8,0.9,200
4839643,30,50119,16,0.9,77
4839642,36,1000000,16,1.0,200
4839642,20,15849,8,1.0,200
4839642,32,39811,16,1.0,200
4839642,22,398107,8,1.0,200
4839643,18,100000,32,0.9,22
4839642,32,501187,32,1.0,200
4839642,34,50119,8,1.0,200
4839642,16,12589,8,1.0,165
4839642,30,199526,8,0.9,200
4839642,14,501187,16,0.95,200
4839643,36,15849,32,0.95,31
4839643,24,7943,8,0.9,182
4839642,10,398107,32,0.9,27
4839643,16,251189,16,0.9,200
4839643,28,31623,8,0.95,200
4839642,38,6310,8,1.0,87
4839643,32,3981,32,1.0,54
4839642,16,31623,32,1.0,200
4839642,30,5012,32,0.9,27
4839643,14,199526,8,0.9,200
4839642,28,10000,32,0.9,11
4839643,38,5012,16,1.0,200
4839642,16,1000000,16,1.0,200
4839642,22,15849,16,0.9,66
4839642,10,7943,8,0.95,73
4839643,32,398107,8,1.0,200
4839643,30,79433,32,0.9,24
4839642,34,15849,8,0.95,200
4839643,28,501187,8,0.95,200
4839642,10,79433,16,1.0,198
4839642,10,15849,8,0.9,31
4839642,24,10000,8,0.95,188
4839642,26,2512,8,1.0,185
4839643,10,7943,32,0.95,29
4839642,28,79433,32,1.0,200
4839642,38,501187,8,1.0,200
4839642,30,398107,16,0.9,200
4839642,36,1259,32,0.9,9
4839643,22,199526,16,0.95,200
4839643,34,251189,32,0.9,133
4839643,22,199526,32,0.95,200
4839643,18,15849,16,1.0,200
4839643,36,2512,16,0.95,90
4839643,24,5012,16,0.9,60
4839642,32,1000,8,1.0,34
4839643,30,1000,8,0.95,55
4839642,16,398107,32,0.9,200
4839643,30,31623,16,0.9,32
4839642,16,501187,32,0.9,200
4839643,32,31623,32,1.0,200
4839643,40,501187,16,0.95,200
4839643,28,1259,16,0.9,24
4839643,20,794328,16,1.0,200
4839642,18,630957,32,1.0,200
4839643,28,12589,32,1.0,200
4839642,12,63096,32,0.9,27
4839642,34,630957,16,0.95,200
4839643,40,15849,32,1.0,100
4839643,10,5012,8,1.0,63
4839643,20,1585,16,0.95,51
4839642,26,1000000,32,1.0,200
4839642,40,1000000,16,0.95,200
4839643,30,50119,32,0.95,200
4839643,18,199526,32,1.0,200
4839642,38,125893,8,1.0,195
4839643,26,630957,16,0.9,200
4839643,10,1259,32,0.9,9
4839642,14,1000000,8,0.95,200
4839642,18,15849,8,0.9,64
4839643,14,1995,16,0.9,29
4839642,26,10000,16,0.9,62
4839643,32,12589,8,1.0,148
4839642,20,25119,16,0.95,200
4839642,38,3981,8,0.9,50
4839643,20,501187,8,0.9,200
4839643,10,1000000,8,0.9,86
4839642,32,19953,16,0.95,190
4839642,16,3981,32,0.95,49
4839642,40,10000,16,0.9,50
4839643,12,1000,16,0.9,20
4839643,24,1995,8,0.95,41
4839643,16,3162,32,0.9,20
4839642,14,12589,8,0.95,59
4839642,30,63096,16,1.0,200
4839642,26,1259,8,0.9,20
4839643,14,1000,16,0.95,27
4839642,26,125893,8,0.95,200
4839642,32,3162,8,0.9,37
4839643,20,63096,32,0.95,200
4839643,26,1259,32,0.95,31
4839642,30,1000000,16,0.95,200
4839643,10,251189,16,0.9,38
4839642,30,1585,32,0.95,16
4839643,12,7943,32,0.9,36
4839643,34,3162,16,0.9,30
4839643,32,1000,32,1.0,19
4839642,30,1995,32,0.9,9
4839643,32,15849,32,0.9,28
4839643,26,630957,16,0.95,200
4839643,20,398107,16,1.0,73
4839643,28,6310,16,1.0,150
4839642,28,6310,16,0.9,43
4839643,30,3162,8,0.95,68
4839643,38,100000,16,1.0,200
4839642,34,199526,16,0.9,110
4839643,28,398107,8,0.9,200
4839642,14,251189,16,0.95,200
4839643,28,5012,32,0.9,44
4839643,18,7943,32,0.9,35
4839642,20,1585,16,0.95,92
4839642,40,79433,8,1.0,200
4839642,20,39811,16,1.0,200
4839643,34,1259,32,1.0,17
4839643,14,2512,32,0.95,28
4839642,28,50119,32,0.9,68
4839642,18,398107,8,1.0,173
4839643,18,1995,16,0.9,16
4839642,30,79433,8,0.9,200
4839643,26,125893,8,0.9,200
4839642,34,25119,16,0.95,90
4839642,28,794328,8,1.0,200
4839643,40,2512,32,0.95,20
4839642,30,1585,32,1.0,17
4839643,20,79433,16,0.95,200
4839643,26,1585,8,0.95,105
4839642,20,10000,32,0.95,24
4839643,24,1000000,8,0.9,200
4839642,40,398107,8,0.95,200
4839643,16,794328,8,1.0,200
4839642,30,199526,8,0.95,200
4839642,36,50119,16,1.0,200
4839642,16,5012,32,1.0,67
4839643,32,3981,16,1.0,22
4839642,30,19953,16,1.0,200
4839643,22,12589,32,0.95,68
4839642,16,19953,8,0.9,64
4839643,12,794328,32,0.95,200
4839643,20,630957,32,0.9,200
4839642,26,63096,16,0.9,90
4839642,22,501187,8,0.95,200
4839643,38,125893,32,0.9,34
4839643,24,31623,8,1.0,200
4839642,40,31623,8,0.95,200
4839642,26,1000,8,0.95,20
4839643,10,158489,32,0.95,40
4839642,36,39811,16,0.9,127
4839642,36,100000,8,0.95,151
4839643,12,5012,32,0.9,18
4839643,30,251189,8,1.0,200
4839643,20,5012,32,0.9,29
4839643,24,199526,8,1.0,200
4839642,18,501187,8,1.0,200
4839642,26,501187,8,0.9,200
4839642,38,79433,8,0.9,200
4839643,18,2512,32,0.9,11
4839642,28,10000,8,0.95,200
4839643,26,1259,32,0.9,8
4839642,22,50119,16,0.9,130
4839643,14,501187,8,0.9,200
4839642,12,12589,16,0.95,39
4839642,32,158489,16,0.95,200
4839642,26,19953,16,0.9,48
4839643,10,50119,32,0.9,31
4839643,20,794328,8,0.9,200
4839642,32,15849,8,0.95,200
4839643,38,12589,8,1.0,77
4839642,38,199526,32,0.9,166
4839642,18,31623,32,0.95,81
4839643,40,5012,8,0.95,200
4839643,10,7943,8,0.95,42
4839643,28,79433,32,0.95,200
4839642,18,5012,16,1.0,200
4839642,40,794328,8,0.9,200
4839642,20,1995,16,1.0,67
4839642,28,199526,16,0.95,200
4839643,18,158489,8,0.9,200
4839643,34,1995,32,1.0,17
4839642,10,1585,8,0.9,37
4839643,32,100000,16,1.0,200
4839643,26,39811,16,0.9,81
4839642,32,63096,8,0.9,200
4839643,40,199526,16,0.95,200
4839642,20,31623,8,0.95,200
4839642,12,3981,32,1.0,26
4839643,18,19953,16,1.0,200
4839642,26,100000,8,0.9,200
4839643,32,2512,16,0.95,10
4839643,22,1000,16,0.95,29
4839643,10,158489,16,1.0,200
4839643,20,199526,16,0.95,200
4839643,38,1585,16,0.95,37
4839643,40,3162,16,0.9,17
4839643,30,79433,8,1.0,200
4839642,22,158489,8,1.0,154
4839643,32,15849,8,0.95,200
4839643,30,316228,8,0.9,200
4839642,36,1000000,16,0.9,200
4839642,24,316228,8,0.95,200
4839642,12,50119,8,0.9,108
4839643,14,158489,8,0.95,200
4839643,24,10000,8,0.95,200
4839642,22,50119,8,1.0,200
4839642,30,3162,16,0.9,32
4839642,34,39811,8,0.9,200
4839643,28,316228,8,0.95,200
4839642,28,125893,8,1.0,200
4839642,28,79433,8,0.9,200
4839642,38,5012,16,1.0,151
4839642,32,25119,32,0.95,60
4839643,22,158489,16,0.9,200
4839642,30,630957,32,0.95,200
4839643,22,39811,8,0.95,200
4839642,36,199526,32,1.0,200
4839642,24,12589,16,0.95,62
4839643,12,25119,16,1.0,200
4839643,38,15849,8,0.9,198
4839642,16,794328,16,0.9,200
4839643,28,39811,8,0.9,200
4839642,32,158489,8,1.0,145
4839643,38,398107,8,0.95,200
4839643,26,199526,8,1.0,200
4839642,24,1259,8,1.0,125
4839642,24,1000,32,0.9,12
4839642,16,158489,8,0.9,200
4839642,14,1259,16,0.95,22
4839643,14,501187,32,0.9,200
4839642,22,1259,16,0.95,58
4839643,16,398107,32,1.0,200
4839642,22,1585,32,0.9,12
4839642,14,158489,8,0.9,186
4839643,22,2512,32,0.9,23
4839643,28,15849,32,0.95,86
4839643,24,794328,16,0.9,200
4839642,18,25119,32,0.95,66
4839642,40,3981,8,1.0,19
4839642,16,25119,8,1.0,200
4839643,26,31623,16,0.95,200
4839643,28,199526,32,1.0,200
4839643,28,100000,32,1.0,200
4839642,26,1585,16,0.9,25
4839642,32,1000000,8,0.95,200
4839642,38,79433,32,1.0,200
4839642,36,63096,8,0.95,200
4839642,24,79433,32,1.0,200
4839642,30,1585,16,0.9,29
4839643,38,10000,8,1.0,164
4839642,14,630957,16,1.0,200
4839643,22,199526,8,1.0,200
4839642,38,79433,8,0.95,200
4839642,24,1585,32,0.9,21
4839643,30,63096,8,0.95,200
4839642,36,12589,16,0.9,18
4839643,40,630957,32,0.95,200
4839642,16,50119,32,0.95,182
4839643,16,501187,16,1.0,200
4839643,30,10000,8,0.9,159
4839642,40,79433,32,1.0,200
4839642,18,398107,32,0.95,200
4839643,34,1995,32,0.9,15
4839642,10,19953,16,0.9,24
4839642,22,1585,8,0.9,49
4839642,18,158489,8,0.9,200
4839643,26,794328,8,1.0,200
4839642,10,15849,32,0.95,33
4839642,32,15849,32,0.9,27
4839643,38,3162,8,0.95,76
4839642,36,10000,16,0.95,86
4839643,22,19953,8,1.0,200
4839642,24,1995,8,0.95,30
4839643,18,1585,16,0.9,41
4839642,32,1000,16,0.95,22
4839642,16,25119,8,0.95,200
4839643,40,630957,16,0.9,200
4839642,40,10000,16,1.0,200
4839643,32,6310,16,0.95,71
4839643,30,398107,32,0.95,200
4839642,16,63096,16,1.0,200
4839643,34,199526,32,0.9,200
4839642,12,39811,8,0.9,138
4839643,34,1995,8,1.0,34
4839643,30,7943,8,0.95,200
4839642,12,3162,16,1.0,94
4839642,32,398107,8,0.95,200
4839642,16,794328,8,0.95,200
4839643,22,158489,16,0.95,200
4839642,24,3981,16,0.9,22
4839643,18,1259,8,0.95,57
4839642,10,10000,8,0.95,50
4839642,14,12589,8,0.9,59
4839642,12,1995,32,0.95,41
4839643,18,10000,16,1.0,200
4839642,20,316228,16,0.9,200
4839642,16,630957,8,1.0,200
4839642,36,316228,8,0.95,200
4839643,12,1995,32,0.9,50
4839642,38,794328,8,1.0,200
4839642,40,316228,32,0.9,113
4839643,28,251189,32,0.95,200
4839643,12,7943,8,0.9,23
4839642,28,12589,16,0.9,39
4839642,12,316228,16,0.95,200
4839642,24,1259,32,0.9,18
4839643,24,199526,8,0.9,200
4839643,32,79433,8,0.9,200
4839643,36,630957,32,0.95,200
4839643,30,7943,16,0.9,106
4839642,24,1000000,32,0.95,200
4839643,14,794328,32,1.0,200
4839643,12,79433,8,0.9,67
4839643,14,251189,16,1.0,200
4839642,10,1259,32,1.0,24
4839642,28,50119,16,1.0,200
4839643,34,1585,16,0.9,19
4839643,16,251189,8,0.9,200
4839642,12,316228,16,1.0,200
4839642,40,199526,32,1.0,200
4839643,14,31623,16,1.0,200
4839643,20,3162,16,0.9,20
4839643,40,50119,32,0.9,29
4839643,36,100000,32,0.9,50
4839643,20,3981,8,0.95,172
4839642,32,5012,16,0.95,27
4839643,26,12589,32,0.9,19
4839643,18,15849,32,0.9,23
4839643,30,316228,16,0.95,200
4839643,16,3162,16,0.9,23
4839642,24,5012,8,0.9,20
4839642,22,3162,8,1.0,200
4839643,24,316228,8,0.9,200
4839643,12,50119,16,0.95,156
4839642,34,2512,32,0.95,22
4839643,10,1995,16,0.9,27
4839643,18,10000,8,0.9,113
4839642,24,19953,32,0.95,31
4839642,22,7943,32,1.0,52
4839642,30,3162,8,1.0,24
4839643,40,19953,32,0.9,61
4839642,18,63096,16,0.95,200
4839643,24,316228,8,0.95,200
4839642,22,158489,8,0.9,200
4839643,40,398107,8,1.0,162
4839643,20,50119,32,0.9,42
4839643,20,5012,8,0.9,60
4839643,36,6310,16,0.9,12
4839643,40,31623,32,0.95,29
4839643,26,15849,8,0.9,200
4839643,20,1995,16,0.95,35
4839642,30,199526,16,1.0,200
4839642,18,3981,32,1.0,60
4839643,28,1995,16,1.0,54
4839643,20,5012,8,1.0,200
4839643,24,7943,32,1.0,21
4839643,30,12589,16,1.0,200
4839643,30,3162,8,0.9,21
4839643,14,12589,16,0.95,62
4839642,12,79433,32,0.9,31
4839642,14,794328,16,1.0,200
4839643,12,50119,8,0.95,200
4839642,12,10000,16,0.95,37
4839643,36,50119,32,0.9,29
4839642,34,1000000,16,0.9,200
4839642,32,15849,16,0.95,140
4839643,20,125893,16,1.0,200
4839643,24,316228,16,1.0,200
4839642,38,15849,16,0.95,37
4839642,30,125893,16,0.95,200
4839643,14,10000,16,0.95,19
4839643,10,1585,16,1.0,39
4839643,30,25119,16,0.9,118
4839643,36,316228,32,0.95,200
4839643,16,12589,32,0.95,23
4839642,12,158489,32,0.9,39
4839643,16,125893,32,1.0,200
4839642,30,6310,8,1.0,131
4839643,32,12589,16,1.0,200
4839643,30,100000,8,0.9,200
4839643,30,630957,8,0.9,200
4839643,28,1995,16,0.9,25
4839642,26,5012,32,0.9,27
4839643,18,50119,8,1.0,200
4839642,34,199526,16,0.95,200
4839643,12,2512,32,0.9,19
4839642,14,63096,32,1.0,200
4839642,18,6310,32,0.95,17
4839643,16,1259,32,0.9,17
4839643,10,5012,8,0.95,67
4839643,34,12589,16,1.0,200
4839642,14,19953,8,0.9,59
4839643,36,5012,8,1.0,97
4839643,30,794328,32,1.0,200
4839642,16,199526,16,1.0,200
4839642,32,100000,8,1.0,137
4839643,18,6310,32,0.9,15
4839642,32,79433,32,0.95,200
4839642,20,63096,16,0.95,200
4839643,14,12589,32,0.95,38
4839643,18,1585,32,0.9,13
4839642,28,1000000,16,0.9,200
4839642,12,794328,32,1.0,200
4839643,26,1000000,8,0.9,200
4839643,40,12589,32,0.95,30
4839643,34,158489,8,0.95,200
4839642,40,3162,16,1.0,97
4839642,34,79433,32,1.0,200
4839643,36,1995,32,0.95,61
4839642,32,251189,8,0.95,200
4839642,10,100000,32,1.0,55
4839643,24,794328,8,1.0,200
4839642,14,79433,32,1.0,200
4839643,40,630957,32,0.9,200
4839643,18,15849,32,1.0,200
4839642,22,6310,32,0.9,23
4839642,38,100000,32,0.9,37
4839642,22,1259,16,0.9,25
4839642,36,39811,8,0.9,47
4839642,16,25119,32,0.95,124
4839643,36,100000,8,0.95,200
4839643,28,251189,16,0.9,200
4839642,22,316228,16,0.9,200
4839643,38,50119,16,1.0,200
4839642,32,10000,8,1.0,199
4839643,20,3981,16,0.95,44
4839642,14,15849,8,0.9,123
4839643,32,100000,16,0.9,119
4839642,38,10000,8,0.95,138
4839643,26,50119,8,0.95,200
4839642,38,6310,16,0.95,85
4839642,14,1995,32,1.0,19
4839642,36,630957,32,0.95,200
4839643,12,501187,16,0.9,143
4839642,16,5012,8,0.95,106
4839643,14,3981,32,1.0,117
4839642,14,5012,16,0.9,19
4839642,22,2512,16,1.0,200
4839642,10,3981,8,0.9,26
4839642,38,25119,32,0.9,22
4839642,10,63096,32,1.0,92
4839642,22,5012,8,0.9,34
4839643,16,794328,8,0.95,200
4839643,30,19953,16,1.0,200
4839643,10,63096,16,0.9,25
4839642,24,100000,32,1.0,200
4839643,34,316228,16,0.9,200
4839642,28,7943,16,0.95,51
4839643,24,19953,16,0.9,36
4839643,38,15849,16,1.0,200
4839642,14,100000,16,1.0,200
4839643,26,50119,8,1.0,133
4839643,30,25119,32,1.0,200
4839643,36,125893,32,1.0,200
4839642,40,3981,16,1.0,64
4839642,20,79433,8,0.95,200
4839642,36,5012,16,1.0,200
4839643,38,15849,8,0.95,174
4839643,24,158489,32,1.0,200
4839643,36,398107,8,0.95,200
4839642,34,63096,8,1.0,200
4839642,12,199526,16,1.0,200
4839642,16,199526,16,0.95,200
4839643,10,100000,32,1.0,56
4839643,38,501187,16,0.95,200
4839643,16,3981,16,0.95,39
4839643,18,251189,16,0.95,200
4839643,38,25119,32,0.95,31
4839642,20,25119,8,0.9,200
4839643,38,125893,8,1.0,171
4839642,20,316228,16,1.0,200
4839643,24,12589,32,0.9,30
4839642,26,100000,16,0.95,200
4839642,26,12589,32,0.9,25
4839642,38,15849,8,1.0,177
4839642,34,2512,16,0.95,47
4839642,12,25119,32,1.0,141
4839643,20,15849,8,1.0,186
4839643,20,501187,8,1.0,200
4839642,18,39811,16,1.0,200
4839642,24,25119,16,1.0,200
4839643,32,2512,16,0.9,21
4839642,36,316228,16,1.0,200
4839642,26,3981,32,0.95,43
4839643,36,1259,32,0.9,15
4839643,32,158489,32,0.95,200
4839642,22,501187,16,0.9,200
4839643,30,15849,16,0.9,99
4839643,16,5012,32,1.0,31
4839642,16,1995,8,1.0,77
4839643,24,39811,32,0.95,140
4839643,32,1259,16,1.0,128
4839643,24,1000000,16,0.95,200
4839642,10,19953,8,0.95,37
4839643,38,630957,32,1.0,200
4839642,40,316228,8,0.95,200
4839643,26,7943,16,0.9,36
4839642,16,251189,8,0.9,200
4839642,30,501187,16,1.0,200
4839643,30,50119,32,1.0,200
4839642,40,199526,8,0.9,200
4839642,40,316228,8,1.0,135
4839643,40,1259,32,0.9,12
4839643,20,199526,8,0.9,200
4839643,20,3981,8,1.0,200
4839643,30,63096,8,0.9,200
4839643,24,2512,32,0.95,29
